CountyFIPS,Year,Days_with_AQI,Good_Days,Moderate_Days,USG_Days,Unhealthy_Days,Very_Unhealthy_Days,Hazardous_Days,Max_AQI,AQI_90th_Percentile,Median_AQI,Days_NO2,Days_Ozone,Days_PM2_5,Days_PM10,AQI_Coverage_Pct,Poor_Air_Days,Poor_Air_Days_Pct,is_extreme_aqi,is_extreme_aqi_high,is_extreme_aqi_low
29510,2020,366,137,224,4,1,0,0,156,70,54,6,64,269,27,100.0,5,1.366120218579235,False,False,False
29510,2021,365,114,244,6,1,0,0,187,71,55,1,50,305,9,100.0,7,1.9178082191780823,False,False,False
30013,2019,363,326,36,1,0,0,0,106,51,28,0,0,363,0,99.45205479452056,1,0.2754820936639118,False,False,False
30013,2020,359,314,42,3,0,0,0,115,54,24,0,0,359,0,98.08743169398907,3,0.8356545961002786,False,False,False
30013,2021,365,296,58,9,2,0,0,160,62,27,0,0,365,0,100.0,11,3.0136986301369864,False,False,False
30013,2022,359,323,34,2,0,0,0,128,51,23,0,0,359,0,98.35616438356163,2,0.5571030640668524,False,False,False
30017,2022,364,318,46,0,0,0,0,80,52,40,3,269,89,3,99.72602739726028,0,0.0,False,False,False
30027,2019,365,343,22,0,0,0,0,86,48,38,0,313,50,2,100.0,0,0.0,False,False,False
30027,2020,366,330,33,1,2,0,0,159,50,39,1,307,58,0,100.0,3,0.819672131147541,False,False,False
30027,2021,365,288,62,14,1,0,0,156,77,41,0,296,68,1,100.0,15,4.10958904109589,False,False,False
30027,2022,365,341,22,2,0,0,0,122,49,40,0,323,42,0,100.0,2,0.547945205479452,False,False,False
30029,2019,365,267,97,1,0,0,0,103,61,39,0,198,143,24,100.0,1,0.273972602739726,False,False,False
30029,2020,366,286,72,3,4,1,0,206,59,37,0,219,124,23,100.0,8,2.185792349726776,False,False,False
30029,2021,365,268,88,8,1,0,0,155,66,39,0,181,144,40,100.0,9,2.4657534246575343,False,False,False
30029,2022,365,249,113,2,1,0,0,152,64,41,0,149,187,29,100.0,3,0.821917808219178,False,False,False
30031,2019,365,301,64,0,0,0,0,92,55,33,15,0,346,0,100.0,0,0.0,False,False,False
30031,2020,366,290,65,9,2,0,0,162,57,29,3,0,362,0,100.0,11,3.0054644808743167,False,False,False
30031,2021,365,243,108,13,1,0,0,158,78,41,5,0,358,0,100.0,14,3.8356164383561646,False,False,False
30031,2022,365,290,71,4,0,0,0,148,58,32,2,0,363,0,100.0,4,1.095890410958904,False,False,False
30049,2019,365,251,112,2,0,0,0,144,68,43,0,200,165,0,100.0,2,0.547945205479452,False,False,False
30049,2020,366,277,84,1,4,0,0,168,60,42,0,230,136,0,100.0,5,1.366120218579235,False,False,False
30049,2021,365,249,99,14,3,0,0,156,77,44,0,218,147,0,100.0,17,4.657534246575342,False,False,False
30049,2022,365,239,119,4,3,0,0,167,63,45,0,167,198,0,100.0,7,1.9178082191780823,False,False,False
30053,2019,364,189,174,1,0,0,0,102,75,48,0,0,353,11,99.72602739726028,1,0.2747252747252747,False,False,False
30053,2020,366,175,182,2,4,1,2,403,75,52,0,0,364,2,100.0,9,2.459016393442623,False,False,False
30053,2021,365,125,223,11,6,0,0,177,79,56,0,0,362,3,100.0,17,4.657534246575342,False,False,False
30053,2022,365,184,175,4,2,0,0,174,77,49,0,0,362,3,100.0,6,1.643835616438356,False,False,False
30063,2019,365,173,188,3,1,0,0,153,78,52,0,0,364,1,100.0,4,1.095890410958904,False,False,False
30063,2020,366,155,192,13,6,0,0,185,85,54,0,96,270,0,100.0,19,5.191256830601093,True,True,False
30063,2021,365,122,213,24,6,0,0,162,94,56,0,63,302,0,100.0,30,8.21917808219178,True,True,False
30063,2022,365,149,201,11,4,0,0,190,81,54,0,87,278,0,100.0,15,4.10958904109589,False,False,False
30081,2019,364,303,61,0,0,0,0,77,55,19,0,0,364,0,99.72602739726028,0,0.0,True,False,True
30081,2020,361,301,52,3,5,0,0,185,59,15,0,0,361,0,98.63387978142076,8,2.21606648199446,True,False,True
30081,2021,358,268,67,18,5,0,0,159,76,28,0,0,358,0,98.08219178082192,23,6.424581005586592,False,False,False
30081,2022,363,287,64,2,8,2,0,263,64,27,0,0,363,0,99.45205479452056,12,3.3057851239669422,False,False,False
30083,2019,365,322,43,0,0,0,0,93,51,37,0,275,85,5,100.0,0,0.0,False,False,False
30083,2020,366,343,23,0,0,0,0,72,47,37,0,302,62,2,100.0,0,0.0,False,False,False
30083,2021,351,284,63,4,0,0,0,147,71,38,0,273,75,3,96.16438356164385,4,1.1396011396011396,False,False,False
30083,2022,361,322,39,0,0,0,0,79,51,39,0,274,85,2,98.9041095890411,0,0.0,False,False,False
30087,2019,365,328,36,1,0,0,0,108,51,36,2,269,64,30,100.0,1,0.273972602739726,False,False,False
30087,2020,366,321,40,3,2,0,0,154,53,37,12,254,61,39,100.0,5,1.366120218579235,False,False,False
30087,2021,363,266,83,12,2,0,0,155,74,38,6,171,113,73,99.45205479452056,14,3.8567493112947657,False,False,False
30087,2022,337,337,0,0,0,0,0,36,14,2,235,0,18,84,92.32876712328768,0,0.0,True,False,True
30089,2019,365,289,76,0,0,0,0,95,56,33,0,0,357,8,100.0,0,0.0,False,False,False
30089,2020,366,302,56,1,4,3,0,261,57,31,0,0,361,5,100.0,8,2.185792349726776,False,False,False
30089,2021,356,232,104,8,11,1,0,207,84,42,0,0,350,6,97.53424657534246,20,5.617977528089887,False,False,False
30089,2022,365,266,94,2,3,0,0,188,59,36,0,0,344,21,100.0,5,1.36986301369863,False,False,False
30093,2019,363,293,70,0,0,0,0,92,60,24,0,0,236,127,99.45205479452056,0,0.0,False,False,False
30093,2020,366,289,69,5,3,0,0,181,61,22,0,0,247,119,100.0,8,2.185792349726776,False,False,False
30093,2021,365,256,89,14,6,0,0,163,80,33,0,0,325,40,100.0,20,5.47945205479452,False,False,False
30093,2022,365,268,87,8,2,0,0,162,67,27,0,0,298,67,100.0,10,2.73972602739726,False,False,False
30111,2019,292,271,20,0,1,0,0,159,47,31,0,0,292,0,80.0,1,0.3424657534246575,False,False,False
30111,2020,364,304,57,2,1,0,0,163,55,31,0,0,364,0,99.4535519125683,3,0.8241758241758242,False,False,False
30111,2021,340,212,118,9,1,0,0,167,70,40,0,0,340,0,93.15068493150685,10,2.941176470588235,False,False,False
30111,2022,365,307,56,1,1,0,0,155,54,32,0,0,365,0,100.0,2,0.547945205479452,False,False,False
31025,2019,348,348,0,0,0,0,0,46,26,13,0,0,0,348,95.34246575342463,0,0.0,True,False,True
31025,2020,358,346,12,0,0,0,0,71,32,14,0,0,0,358,97.81420765027322,0,0.0,True,False,True
31025,2021,351,345,6,0,0,0,0,64,37,19,0,0,0,351,96.16438356164385,0,0.0,True,False,True
31025,2022,356,337,19,0,0,0,0,87,40,19,0,0,0,356,97.53424657534246,0,0.0,True,False,True
31055,2019,365,273,92,0,0,0,0,80,59,42,0,156,207,2,100.0,0,0.0,False,False,False
31055,2020,366,267,97,1,1,0,0,157,57,42,0,133,222,9,100.0,2,0.546448087431694,False,False,False
31055,2021,365,244,116,5,0,0,0,150,64,43,0,165,189,11,100.0,5,1.36986301369863,False,False,False
31055,2022,365,278,86,1,0,0,0,108,57,41,0,238,118,9,100.0,1,0.273972602739726,False,False,False
31067,2021,184,49,134,1,0,0,0,115,66,55,0,0,184,0,50.41095890410959,1,0.5434782608695652,False,False,False
31067,2022,278,252,26,0,0,0,0,81,49,23,0,0,278,0,76.16438356164383,0,0.0,False,False,False
31079,2020,338,296,42,0,0,0,0,87,53,26,0,0,338,0,92.34972677595628,0,0.0,False,False,False
31079,2021,357,268,87,2,0,0,0,134,58,34,0,0,357,0,97.80821917808218,2,0.5602240896358543,False,False,False
31079,2022,350,301,49,0,0,0,0,84,53,27,0,0,350,0,95.8904109589041,0,0.0,False,False,False
31109,2019,288,249,39,0,0,0,0,70,52,36,0,214,74,0,78.9041095890411,0,0.0,False,False,False
31109,2020,282,261,21,0,0,0,0,77,48,35,0,204,78,0,77.04918032786885,0,0.0,False,False,False
31109,2021,276,246,30,0,0,0,0,84,53,37,0,201,75,0,75.61643835616438,0,0.0,False,False,False
31109,2022,277,258,19,0,0,0,0,64,47,37,0,209,68,0,75.89041095890411,0,0.0,False,False,False
31153,2019,350,240,110,0,0,0,0,82,60,39,0,0,350,0,95.8904109589041,0,0.0,False,False,False
31153,2020,316,227,87,2,0,0,0,149,57,39,0,0,316,0,86.33879781420765,2,0.6329113924050633,False,False,False
31153,2021,336,226,108,2,0,0,0,120,61,41,0,0,336,0,92.05479452054794,2,0.5952380952380952,False,False,False
31153,2022,331,269,62,0,0,0,0,94,55,32,0,0,331,0,90.68493150684932,0,0.0,False,False,False
31157,2020,278,170,106,2,0,0,0,122,61,36,0,0,278,0,75.95628415300546,2,0.7194244604316548,False,False,False
31157,2021,332,294,38,0,0,0,0,82,53,21,0,0,332,0,90.95890410958904,0,0.0,False,False,False
31157,2022,339,331,8,0,0,0,0,79,36,16,0,0,339,0,92.87671232876713,0,0.0,True,False,True
31177,2022,299,280,19,0,0,0,0,64,43,19,0,0,299,0,81.91780821917808,0,0.0,True,False,True
32001,2019,353,323,30,0,0,0,0,80,50,41,0,353,0,0,96.7123287671233,0,0.0,False,False,False
32001,2020,363,336,25,2,0,0,0,147,50,40,0,363,0,0,99.18032786885246,2,0.5509641873278237,False,False,False
32001,2021,362,271,81,9,1,0,0,159,74,44,0,362,0,0,99.17808219178085,10,2.7624309392265194,False,False,False
32001,2022,349,330,19,0,0,0,0,100,47,39,0,349,0,0,95.61643835616438,0,0.0,False,False,False
32003,2019,365,128,232,5,0,0,0,122,87,58,10,236,110,8,100.0,5,1.36986301369863,True,True,False
32003,2020,366,92,249,22,3,0,0,174,93,65,6,205,145,10,100.0,25,6.830601092896176,True,True,False
32003,2021,365,87,244,31,3,0,0,183,100,62,1,214,133,17,100.0,34,9.315068493150685,True,True,False
32003,2022,365,71,268,20,3,1,2,480,97,64,3,194,138,30,100.0,26,7.123287671232877,True,True,False
32005,2019,356,318,38,0,0,0,0,66,52,17,0,0,356,0,97.53424657534246,0,0.0,True,False,True
32005,2020,366,286,63,6,7,4,0,274,64,22,0,0,366,0,100.0,17,4.644808743169399,False,False,False
32005,2021,365,279,53,7,20,6,0,279,91,24,0,0,365,0,100.0,33,9.04109589041096,True,True,False
32005,2022,356,295,55,1,5,0,0,195,57,20,0,0,356,0,97.53424657534246,6,1.6853932584269662,True,False,True
32007,2019,365,356,9,0,0,0,0,77,31,14,0,12,23,330,100.0,0,0.0,True,False,True
32007,2020,363,304,55,1,3,0,0,169,57,30,0,133,12,218,99.18032786885246,4,1.1019283746556474,False,False,False
32007,2021,365,282,73,9,1,0,0,156,71,42,0,186,13,166,100.0,10,2.73972602739726,False,False,False
32007,2022,365,321,42,2,0,0,0,149,51,38,0,159,10,196,100.0,2,0.547945205479452,False,False,False
32019,2019,356,344,12,0,0,0,0,71,47,38,0,346,0,10,97.53424657534246,0,0.0,False,False,False
32019,2020,356,308,39,5,3,0,1,328,59,38,0,302,0,54,97.26775956284152,9,2.528089887640449,False,False,False
32019,2021,270,196,67,7,0,0,0,133,74,41,0,270,0,0,73.97260273972603,7,2.592592592592593,False,False,False
32019,2022,355,329,25,1,0,0,0,105,49,39,0,355,0,0,97.26027397260276,1,0.2816901408450704,False,False,False
32023,2019,365,352,12,1,0,0,0,146,31,15,0,0,0,365,100.0,1,0.273972602739726,True,False,True
32023,2020,366,343,20,1,2,0,0,200,40,21,0,0,0,366,100.0,3,0.819672131147541,False,False,False
32023,2021,365,336,28,1,0,0,0,105,44,23,0,0,0,365,100.0,1,0.273972602739726,False,False,False
32023,2022,358,306,41,6,4,1,0,294,57,22,0,0,0,358,98.08219178082192,11,3.072625698324022,False,False,False
32031,2019,365,214,151,0,0,0,0,97,64,48,2,273,87,3,100.0,0,0.0,False,False,False
32031,2020,366,193,149,11,11,2,0,265,85,50,3,217,139,7,100.0,24,6.557377049180328,True,True,False
32031,2021,365,174,156,16,10,8,1,333,95,51,1,240,120,4,100.0,35,9.58904109589041,True,True,False
32031,2022,365,180,176,1,4,4,0,259,74,51,1,218,140,6,100.0,9,2.4657534246575343,False,False,False
32033,2019,362,294,67,1,0,0,0,101,61,44,0,361,1,0,99.17808219178085,1,0.2762430939226519,False,False,False
32033,2020,361,294,64,3,0,0,0,136,64,44,0,358,3,0,98.63387978142076,3,0.8310249307479225,False,False,False
32033,2021,364,280,82,2,0,0,0,133,61,44,0,356,8,0,99.72602739726028,2,0.5494505494505495,False,False,False
32033,2022,346,287,59,0,0,0,0,87,54,44,0,333,13,0,94.7945205479452,0,0.0,False,False,False
32510,2019,365,296,69,0,0,0,0,97,58,44,0,277,88,0,100.0,0,0.0,False,False,False
32510,2020,366,284,62,12,6,2,0,210,71,42,0,240,126,0,100.0,20,5.46448087431694,False,False,False
32510,2021,365,273,64,9,12,6,1,304,84,42,0,266,99,0,100.0,28,7.671232876712329,False,False,False
32510,2022,364,290,65,5,2,2,0,227,58,44,0,290,74,0,99.72602739726028,9,2.4725274725274726,False,False,False
33001,2019,316,292,24,0,0,0,0,77,48,32,0,156,160,0,86.57534246575342,0,0.0,False,False,False
33001,2020,359,342,17,0,0,0,0,65,45,32,0,168,191,0,98.08743169398907,0,0.0,False,False,False
33001,2021,365,340,24,1,0,0,0,110,47,31,0,160,205,0,100.0,1,0.273972602739726,False,False,False
33001,2022,358,339,19,0,0,0,0,68,46,32,0,182,176,0,98.08219178082192,0,0.0,False,False,False
33005,2019,365,331,34,0,0,0,0,82,50,35,0,254,111,0,100.0,0,0.0,False,False,False
33005,2020,366,299,67,0,0,0,0,78,55,37,0,173,193,0,100.0,0,0.0,False,False,False
33005,2021,364,263,100,1,0,0,0,127,59,40,0,127,237,0,99.72602739726028,1,0.2747252747252747,False,False,False
33005,2022,365,304,61,0,0,0,0,84,55,37,0,230,135,0,100.0,0,0.0,False,False,False
33007,2019,324,313,11,0,0,0,0,64,47,40,0,304,20,0,88.76712328767124,0,0.0,False,False,False
33007,2020,366,339,27,0,0,0,0,74,50,43,0,366,0,0,100.0,0,0.0,False,False,False
33007,2021,360,325,33,2,0,0,0,133,50,42,0,355,5,0,98.63013698630137,2,0.5555555555555556,False,False,False
33007,2022,359,350,9,0,0,0,0,64,46,40,0,354,5,0,98.35616438356163,0,0.0,False,False,False
33009,2019,365,332,33,0,0,0,0,65,50,35,0,248,117,0,100.0,0,0.0,False,False,False
33009,2020,366,344,22,0,0,0,0,70,45,35,0,269,97,0,100.0,0,0.0,False,False,False
33009,2021,365,313,51,1,0,0,0,106,53,36,0,201,164,0,100.0,1,0.273972602739726,False,False,False
33009,2022,365,330,35,0,0,0,0,84,50,36,0,220,145,0,100.0,0,0.0,False,False,False
33011,2019,365,345,20,0,0,0,0,80,47,37,0,337,28,0,100.0,0,0.0,False,False,False
33011,2020,366,351,15,0,0,0,0,90,46,37,0,337,29,0,100.0,0,0.0,False,False,False
33011,2021,365,328,35,2,0,0,0,144,51,37,0,317,48,0,100.0,2,0.547945205479452,False,False,False
33011,2022,365,329,36,0,0,0,0,100,50,39,0,337,26,0,100.0,0,0.0,False,False,False
33013,2019,210,206,4,0,0,0,0,61,44,36,0,210,0,0,57.53424657534247,0,0.0,False,False,False
33013,2020,213,209,4,0,0,0,0,74,44,38,0,213,0,0,58.19672131147541,0,0.0,False,False,False
33013,2021,214,200,13,1,0,0,0,101,47,36,0,214,0,0,58.63013698630137,1,0.4672897196261681,False,False,False
33013,2022,212,205,7,0,0,0,0,84,46,36,0,212,0,0,58.08219178082192,0,0.0,False,False,False
33015,2019,365,319,45,1,0,0,0,112,52,39,0,255,110,0,100.0,1,0.273972602739726,False,False,False
33015,2020,366,296,70,0,0,0,0,90,56,41,0,201,165,0,100.0,0,0.0,False,False,False
33015,2021,365,285,76,4,0,0,0,147,58,40,0,199,165,1,100.0,4,1.095890410958904,False,False,False
33015,2022,365,292,71,2,0,0,0,122,55,40,0,232,133,0,100.0,2,0.547945205479452,False,False,False
34001,2020,359,286,73,0,0,0,0,90,55,37,0,170,189,0,98.08743169398907,0,0.0,False,False,False
34001,2021,362,290,72,0,0,0,0,96,56,37,0,202,160,0,99.17808219178085,0,0.0,False,False,False
34001,2022,365,316,48,0,1,0,0,185,52,36,0,193,172,0,100.0,1,0.273972602739726,False,False,False
34003,2020,364,228,133,3,0,0,0,119,63,43,45,120,196,0,99.4535519125683,3,0.8241758241758242,False,False,False
34003,2021,365,230,126,9,0,0,0,147,65,43,54,104,207,0,100.0,9,2.4657534246575343,False,False,False
34003,2022,365,259,106,0,0,0,0,90,60,42,61,142,162,0,100.0,0,0.0,False,False,False
34007,2020,366,219,147,0,0,0,0,87,63,46,4,126,236,0,100.0,0,0.0,False,False,False
34007,2021,365,188,173,4,0,0,0,120,67,49,9,138,218,0,100.0,4,1.095890410958904,False,False,False
34007,2022,365,197,167,1,0,0,0,108,63,48,4,120,241,0,100.0,1,0.273972602739726,False,False,False
34011,2020,365,251,114,0,0,0,0,72,57,44,3,130,232,0,99.72677595628416,0,0.0,False,False,False
34011,2021,364,291,71,2,0,0,0,112,55,39,4,231,129,0,99.72602739726028,2,0.5494505494505495,False,False,False
34011,2022,362,308,54,0,0,0,0,84,53,38,5,239,118,0,99.17808219178085,0,0.0,False,False,False
34013,2020,366,226,139,1,0,0,0,127,62,44,28,118,219,0,100.0,1,0.273224043715847,False,False,False
34013,2021,365,214,148,3,0,0,0,125,63,46,26,97,242,0,100.0,3,0.821917808219178,False,False,False
34013,2022,269,177,92,0,0,0,0,97,61,44,32,109,127,0,73.6986301369863,0,0.0,False,False,False
34015,2020,253,223,29,1,0,0,0,101,54,38,0,192,61,0,69.12568306010928,1,0.3952569169960474,False,False,False
34015,2021,297,238,57,2,0,0,0,101,59,40,0,226,71,0,81.36986301369863,2,0.6734006734006733,False,False,False
34015,2022,288,217,68,3,0,0,0,126,61,42,0,231,57,0,78.9041095890411,3,1.0416666666666663,False,False,False
34017,2020,366,259,107,0,0,0,0,90,59,39,51,136,179,0,100.0,0,0.0,False,False,False
34017,2021,365,216,146,3,0,0,0,126,64,44,46,98,221,0,100.0,3,0.821917808219178,False,False,False
34017,2022,365,232,131,2,0,0,0,115,62,44,40,116,207,0,100.0,2,0.547945205479452,False,False,False
34019,2020,364,265,99,0,0,0,0,87,57,41,0,169,195,0,99.4535519125683,0,0.0,False,False,False
34019,2021,364,249,115,0,0,0,0,97,61,43,0,159,205,0,99.72602739726028,0,0.0,False,False,False
34019,2022,364,263,101,0,0,0,0,93,60,42,0,197,167,0,99.72602739726028,0,0.0,False,False,False
34021,2020,366,262,101,3,0,0,0,112,58,42,0,182,184,0,100.0,3,0.819672131147541,False,False,False
34021,2021,365,193,165,7,0,0,0,130,67,48,0,139,226,0,100.0,7,1.9178082191780823,False,False,False
34021,2022,365,227,135,3,0,0,0,119,61,46,0,156,209,0,100.0,3,0.821917808219178,False,False,False
34023,2020,366,257,108,1,0,0,0,112,58,41,6,155,205,0,100.0,1,0.273224043715847,False,False,False
34023,2021,364,233,126,5,0,0,0,129,64,44,4,142,218,0,99.72602739726028,5,1.3736263736263736,False,False,False
34023,2022,365,261,103,1,0,0,0,101,59,42,10,164,191,0,100.0,1,0.273972602739726,False,False,False
34025,2020,226,209,17,0,0,0,0,93,48,37,0,226,0,0,61.74863387978142,0,0.0,False,False,False
34025,2021,255,227,24,3,1,0,0,154,54,36,0,255,0,0,69.86301369863014,4,1.568627450980392,False,False,False
34025,2022,248,226,20,1,1,0,0,161,49,38,0,248,0,0,67.94520547945206,2,0.8064516129032258,False,False,False
34027,2020,366,341,25,0,0,0,0,84,48,35,8,334,24,0,100.0,0,0.0,False,False,False
34027,2021,363,327,36,0,0,0,0,97,49,36,8,317,38,0,99.45205479452056,0,0.0,False,False,False
34027,2022,360,320,40,0,0,0,0,84,52,36,6,326,28,0,98.63013698630137,0,0.0,False,False,False
34029,2020,356,290,66,0,0,0,0,84,55,38,0,154,202,0,97.26775956284152,0,0.0,False,False,False
34029,2021,357,253,100,4,0,0,0,126,60,42,0,154,203,0,97.80821917808218,4,1.1204481792717087,False,False,False
34029,2022,358,287,68,3,0,0,0,105,58,40,0,195,163,0,98.08219178082192,3,0.8379888268156425,False,False,False
34031,2020,262,245,17,0,0,0,0,100,47,37,0,243,19,0,71.58469945355192,0,0.0,False,False,False
34031,2021,261,243,18,0,0,0,0,80,48,37,0,261,0,0,71.5068493150685,0,0.0,False,False,False
34031,2022,304,251,53,0,0,0,0,90,54,38,0,186,118,0,83.28767123287672,0,0.0,False,False,False
34039,2020,366,198,167,1,0,0,0,111,61,48,42,0,322,0,100.0,1,0.273224043715847,False,False,False
34039,2021,365,157,207,1,0,0,0,139,66,52,34,0,331,0,100.0,1,0.273972602739726,False,False,False
34039,2022,365,191,174,0,0,0,0,82,65,49,29,0,336,0,100.0,0,0.0,False,False,False
34041,2020,361,287,74,0,0,0,0,100,56,38,23,136,202,0,98.63387978142076,0,0.0,False,False,False
34041,2021,358,237,120,1,0,0,0,136,61,42,12,112,234,0,98.08219178082192,1,0.2793296089385474,False,False,False
34041,2022,363,241,122,0,0,0,0,86,60,43,24,100,239,0,99.45205479452056,0,0.0,False,False,False
35001,2019,365,134,227,4,0,0,0,108,77,55,1,218,110,36,100.0,4,1.095890410958904,False,False,False
35001,2020,366,105,252,7,1,1,0,214,78,57,0,169,132,65,100.0,9,2.459016393442623,False,False,False
35001,2021,365,60,284,19,2,0,0,171,92,63,0,147,118,100,100.0,21,5.753424657534247,True,True,False
35001,2022,365,81,251,28,2,1,2,825,97,63,0,164,144,57,100.0,33,9.04109589041096,True,True,False
35015,2019,365,212,134,17,2,0,0,174,90,47,1,360,4,0,100.0,19,5.205479452054795,True,True,False
35015,2020,364,244,109,11,0,0,0,115,80,46,0,352,12,0,99.4535519125683,11,3.021978021978022,False,False,False
35015,2021,365,219,120,25,1,0,0,166,93,47,2,357,6,0,100.0,26,7.123287671232877,True,True,False
35015,2022,365,207,130,27,1,0,0,151,93,48,1,352,12,0,100.0,28,7.671232876712329,True,True,False
35025,2019,365,210,151,4,0,0,0,140,71,48,4,252,109,0,100.0,4,1.095890410958904,False,False,False
35025,2020,366,310,56,0,0,0,0,79,54,40,5,282,79,0,100.0,0,0.0,False,False,False
35025,2021,365,257,105,2,1,0,0,151,64,44,2,264,99,0,100.0,3,0.821917808219178,False,False,False
35025,2022,365,237,123,5,0,0,0,126,74,44,2,259,104,0,100.0,5,1.36986301369863,False,False,False
35029,2019,361,349,10,1,0,0,1,630,29,12,0,0,0,361,98.9041095890411,2,0.554016620498615,True,False,True
35029,2020,354,335,18,0,0,0,1,353,40,19,0,0,0,354,96.72131147540983,1,0.2824858757062147,True,False,True
35029,2021,362,339,20,2,0,0,1,462,40,19,0,0,0,362,99.17808219178085,3,0.8287292817679558,True,False,True
35029,2022,358,317,32,6,2,0,1,806,52,17,0,0,0,358,98.08219178082192,9,2.5139664804469275,True,False,True
35039,2019,358,315,43,0,0,0,0,90,54,43,0,354,4,0,98.08219178082192,0,0.0,False,False,False
35039,2020,362,313,49,0,0,0,0,90,54,44,0,361,1,0,98.90710382513662,0,0.0,False,False,False
35039,2021,363,276,86,1,0,0,0,143,64,44,0,360,3,0,99.45205479452056,1,0.2754820936639118,False,False,False
35039,2022,331,304,26,1,0,0,0,105,49,40,0,317,14,0,90.68493150684932,1,0.3021148036253776,False,False,False
35043,2019,363,275,88,0,0,0,0,97,61,44,0,350,11,2,99.45205479452056,0,0.0,False,False,False
35043,2020,358,271,82,5,0,0,0,119,61,44,0,358,0,0,97.81420765027322,5,1.3966480446927374,False,False,False
35043,2021,357,271,83,3,0,0,0,119,67,44,0,357,0,0,97.80821917808218,3,0.8403361344537815,False,False,False
35043,2022,360,295,64,1,0,0,0,101,67,43,0,360,0,0,98.63013698630137,1,0.2777777777777778,False,False,False
35045,2019,365,208,157,0,0,0,0,97,90,49,3,362,0,0,100.0,0,0.0,True,True,False
35045,2020,366,265,96,5,0,0,0,109,64,45,0,364,0,2,100.0,5,1.366120218579235,False,False,False
35045,2021,365,237,120,8,0,0,0,126,77,46,1,360,0,4,100.0,8,2.191780821917808,False,False,False
35045,2022,365,238,116,9,1,1,0,220,77,45,2,342,0,21,100.0,11,3.0136986301369864,False,False,False
35049,2019,362,273,88,1,0,0,0,101,67,44,0,349,13,0,99.17808219178085,1,0.2762430939226519,False,False,False
35049,2020,366,287,78,1,0,0,0,101,58,44,0,333,33,0,100.0,1,0.273224043715847,False,False,False
35049,2021,364,275,87,2,0,0,0,113,64,44,0,324,40,0,99.72602739726028,2,0.5494505494505495,False,False,False
35049,2022,365,284,81,0,0,0,0,98,61,44,0,340,25,0,100.0,0,0.0,False,False,False
35055,2019,358,315,43,0,0,0,0,73,53,21,0,0,358,0,98.08219178082192,0,0.0,False,False,False
35055,2020,360,310,50,0,0,0,0,68,53,27,0,0,360,0,98.36065573770492,0,0.0,False,False,False
35055,2021,323,290,32,1,0,0,0,108,51,28,0,0,323,0,88.4931506849315,1,0.3095975232198142,False,False,False
35055,2022,359,323,36,0,0,0,0,86,51,19,0,0,359,0,98.35616438356163,0,0.0,True,False,True
35061,2019,357,270,87,0,0,0,0,93,67,44,0,357,0,0,97.80821917808218,0,0.0,False,False,False
35061,2020,359,283,74,2,0,0,0,105,61,44,0,359,0,0,98.08743169398907,2,0.5571030640668524,False,False,False
35061,2021,356,295,59,2,0,0,0,136,58,43,0,356,0,0,97.53424657534246,2,0.5617977528089888,False,False,False
35061,2022,361,317,44,0,0,0,0,93,54,41,0,361,0,0,98.9041095890411,0,0.0,False,False,False
36001,2019,365,276,89,0,0,0,0,93,58,41,0,151,214,0,100.0,0,0.0,False,False,False
36001,2020,365,235,127,3,0,0,0,143,60,42,0,115,250,0,99.72677595628416,3,0.821917808219178,False,False,False
36001,2021,365,254,109,2,0,0,0,118,60,39,0,147,218,0,100.0,2,0.547945205479452,False,False,False
36001,2022,365,276,89,0,0,0,0,88,57,40,0,173,192,0,100.0,0,0.0,False,False,False
36005,2019,365,212,150,3,0,0,0,115,66,46,28,114,223,0,100.0,3,0.821917808219178,False,False,False
36005,2020,366,229,136,1,0,0,0,108,64,45,15,122,229,0,100.0,1,0.273224043715847,False,False,False
36005,2021,365,214,143,7,1,0,0,156,68,47,17,109,239,0,100.0,8,2.191780821917808,False,False,False
36005,2022,365,225,139,1,0,0,0,101,61,44,29,132,204,0,100.0,1,0.273972602739726,False,False,False
36013,2019,343,302,40,1,0,0,0,105,53,38,0,302,41,0,93.97260273972604,1,0.2915451895043732,False,False,False
36013,2020,363,332,31,0,0,0,0,93,49,36,0,337,26,0,99.18032786885246,0,0.0,False,False,False
36013,2021,361,300,60,1,0,0,0,105,57,38,0,318,43,0,98.9041095890411,1,0.2770083102493075,False,False,False
36013,2022,355,322,29,4,0,0,0,140,50,36,0,330,25,0,97.26027397260276,4,1.1267605633802815,False,False,False
36027,2019,331,319,12,0,0,0,0,90,45,34,0,331,0,0,90.68493150684932,0,0.0,False,False,False
36027,2020,331,322,9,0,0,0,0,87,45,35,0,331,0,0,90.43715846994536,0,0.0,False,False,False
36027,2021,341,323,17,1,0,0,0,129,46,34,0,341,0,0,93.42465753424658,1,0.2932551319648094,False,False,False
36027,2022,341,321,20,0,0,0,0,97,48,35,0,341,0,0,93.42465753424658,0,0.0,False,False,False
36029,2019,365,262,103,0,0,0,0,93,59,43,12,130,223,0,100.0,0,0.0,False,False,False
36029,2020,366,278,86,0,2,0,0,157,57,41,2,160,204,0,100.0,2,0.546448087431694,False,False,False
36029,2021,365,225,139,1,0,0,0,101,64,46,3,104,258,0,100.0,1,0.273972602739726,False,False,False
36029,2022,365,238,125,2,0,0,0,150,61,44,5,114,245,1,100.0,2,0.547945205479452,False,False,False
