CountyFIPS,Year,Disease,Disease_AdjPrev,is_extreme_disease
30017,2022,Current Asthma,11.2,False
30027,2019,COPD,6.3,False
30027,2019,Current Asthma,10.0,False
30027,2020,COPD,6.0,False
30027,2020,Current Asthma,10.1,False
30027,2021,COPD,6.1,False
30027,2021,Current Asthma,10.1,False
30027,2022,COPD,6.5,False
30027,2022,Current Asthma,11.3,False
30029,2019,COPD,5.8,False
30029,2019,Current Asthma,9.6,False
30029,2020,COPD,5.7,False
30029,2020,Current Asthma,9.9,False
30029,2021,COPD,5.5,False
30029,2021,Current Asthma,10.2,False
30029,2022,COPD,5.7,False
30029,2022,Current Asthma,10.8,False
30031,2019,COPD,4.8,False
30031,2019,Current Asthma,9.0,False
30031,2020,COPD,4.6,False
30031,2020,Current Asthma,9.2,False
30031,2021,COPD,4.6,False
30031,2021,Current Asthma,9.6,False
30031,2022,COPD,4.8,False
30031,2022,Current Asthma,10.7,False
30049,2019,COPD,5.2,False
30049,2019,Current Asthma,9.4,False
30049,2020,COPD,5.3,False
30049,2020,Current Asthma,10.1,False
30049,2021,COPD,5.0,False
30049,2021,Current Asthma,9.8,False
30049,2022,COPD,5.2,False
30049,2022,Current Asthma,11.3,False
30053,2019,COPD,7.3,False
30053,2019,Current Asthma,10.4,False
30053,2020,COPD,7.3,False
30053,2020,Current Asthma,10.6,False
30053,2021,COPD,7.3,False
30053,2021,Current Asthma,10.7,False
30053,2022,COPD,7.6,False
30053,2022,Current Asthma,11.8,False
30063,2019,COPD,5.4,False
30063,2019,Current Asthma,9.2,False
30063,2020,COPD,5.2,False
30063,2020,Current Asthma,10.0,False
30063,2021,COPD,5.1,False
30063,2021,Current Asthma,10.2,False
30063,2022,COPD,5.2,False
30063,2022,Current Asthma,10.8,False
30081,2019,COPD,6.2,False
30081,2019,Current Asthma,9.9,False
30081,2020,COPD,5.9,False
30081,2020,Current Asthma,10.1,False
30081,2021,COPD,5.8,False
30081,2021,Current Asthma,9.9,False
30081,2022,COPD,5.6,False
30081,2022,Current Asthma,10.7,False
30083,2019,COPD,5.5,False
30083,2019,Current Asthma,9.2,False
30083,2020,COPD,5.5,False
30083,2020,Current Asthma,10.0,False
30083,2021,COPD,5.6,False
30083,2021,Current Asthma,9.9,False
30083,2022,COPD,5.5,False
30083,2022,Current Asthma,10.8,False
30087,2019,COPD,7.3,False
30087,2019,Current Asthma,10.8,False
30087,2020,COPD,7.4,False
30087,2020,Current Asthma,11.4,False
30087,2021,COPD,7.5,False
30087,2021,Current Asthma,11.8,False
30087,2022,COPD,8.1,False
30087,2022,Current Asthma,13.0,True
30089,2019,COPD,7.8,False
30089,2019,Current Asthma,10.7,False
30089,2020,COPD,7.5,False
30089,2020,Current Asthma,10.7,False
30089,2021,COPD,7.5,False
30089,2021,Current Asthma,10.7,False
30089,2022,COPD,7.5,False
30089,2022,Current Asthma,11.4,False
30093,2019,COPD,6.7,False
30093,2019,Current Asthma,10.6,False
30093,2020,COPD,6.4,False
30093,2020,Current Asthma,10.3,False
30093,2021,COPD,6.5,False
30093,2021,Current Asthma,10.3,False
30093,2022,COPD,6.6,False
30093,2022,Current Asthma,11.2,False
30111,2019,COPD,5.5,False
30111,2019,Current Asthma,9.9,False
30111,2020,COPD,5.6,False
30111,2020,Current Asthma,10.8,False
30111,2021,COPD,5.6,False
30111,2021,Current Asthma,10.3,False
30111,2022,COPD,5.6,False
30111,2022,Current Asthma,10.8,False
31025,2019,COPD,5.1,False
31025,2019,Current Asthma,8.1,False
31025,2020,COPD,4.9,False
31025,2020,Current Asthma,8.2,False
31025,2021,COPD,5.3,False
31025,2021,Current Asthma,8.7,False
31025,2022,COPD,5.1,False
31025,2022,Current Asthma,9.2,False
31055,2019,COPD,5.1,False
31055,2019,Current Asthma,8.5,False
31055,2020,COPD,4.6,False
31055,2020,Current Asthma,8.3,False
31055,2021,COPD,5.1,False
31055,2021,Current Asthma,8.8,False
31055,2022,COPD,5.2,False
31055,2022,Current Asthma,8.7,False
31067,2021,COPD,6.4,False
31067,2021,Current Asthma,8.8,False
31067,2022,COPD,6.4,False
31067,2022,Current Asthma,9.6,False
31079,2020,COPD,5.7,False
31079,2020,Current Asthma,8.6,False
31079,2021,COPD,5.7,False
31079,2021,Current Asthma,8.6,False
31079,2022,COPD,6.1,False
31079,2022,Current Asthma,8.8,False
31109,2019,COPD,4.9,False
31109,2019,Current Asthma,8.4,False
31109,2020,COPD,4.6,False
31109,2020,Current Asthma,8.2,False
31109,2021,COPD,5.0,False
31109,2021,Current Asthma,8.6,False
31109,2022,COPD,5.3,False
31109,2022,Current Asthma,9.2,False
31153,2019,COPD,4.2,False
31153,2019,Current Asthma,7.5,True
31153,2020,COPD,4.1,False
31153,2020,Current Asthma,7.8,False
31153,2021,COPD,4.3,False
31153,2021,Current Asthma,8.0,False
31153,2022,COPD,4.4,False
31153,2022,Current Asthma,8.6,False
31157,2020,COPD,5.5,False
31157,2020,Current Asthma,8.7,False
31157,2021,COPD,5.5,False
31157,2021,Current Asthma,8.7,False
31157,2022,COPD,6.1,False
31157,2022,Current Asthma,9.3,False
31177,2022,COPD,4.9,False
31177,2022,Current Asthma,9.0,False
32001,2019,COPD,7.1,False
32001,2019,Current Asthma,9.4,False
32001,2020,COPD,7.0,False
32001,2020,Current Asthma,10.3,False
32001,2021,COPD,6.7,False
32001,2021,Current Asthma,10.2,False
32001,2022,COPD,6.9,False
32001,2022,Current Asthma,11.3,False
32003,2019,COPD,6.4,False
32003,2019,Current Asthma,8.9,False
32003,2020,COPD,6.3,False
32003,2020,Current Asthma,10.3,False
32003,2021,COPD,6.4,False
32003,2021,Current Asthma,9.6,False
32003,2022,COPD,6.3,False
32003,2022,Current Asthma,10.1,False
32005,2019,COPD,5.8,False
32005,2019,Current Asthma,8.8,False
32005,2020,COPD,5.6,False
32005,2020,Current Asthma,10.0,False
32005,2021,COPD,5.7,False
32005,2021,Current Asthma,9.5,False
32005,2022,COPD,5.5,False
32005,2022,Current Asthma,10.3,False
32007,2019,COPD,6.5,False
32007,2019,Current Asthma,9.0,False
32007,2020,COPD,6.8,False
32007,2020,Current Asthma,10.2,False
32007,2021,COPD,6.9,False
32007,2021,Current Asthma,10.1,False
32007,2022,COPD,6.9,False
32007,2022,Current Asthma,10.6,False
32019,2019,COPD,7.3,False
32019,2019,Current Asthma,9.6,False
32019,2020,COPD,7.3,False
32019,2020,Current Asthma,10.7,False
32019,2021,COPD,7.0,False
32019,2021,Current Asthma,10.1,False
32019,2022,COPD,6.8,False
32019,2022,Current Asthma,10.9,False
32023,2019,COPD,8.2,False
32023,2019,Current Asthma,10.1,False
32023,2020,COPD,7.9,False
32023,2020,Current Asthma,10.7,False
32023,2021,COPD,7.8,False
32023,2021,Current Asthma,10.4,False
32023,2022,COPD,7.8,False
32023,2022,Current Asthma,11.4,False
32031,2019,COPD,5.9,False
32031,2019,Current Asthma,9.7,False
32031,2020,COPD,5.9,False
32031,2020,Current Asthma,9.8,False
32031,2021,COPD,6.1,False
32031,2021,Current Asthma,9.9,False
32031,2022,COPD,5.8,False
32031,2022,Current Asthma,10.4,False
32033,2019,COPD,7.3,False
32033,2019,Current Asthma,9.0,False
32033,2020,COPD,7.2,False
32033,2020,Current Asthma,10.0,False
32033,2021,COPD,6.9,False
32033,2021,Current Asthma,9.6,False
32033,2022,COPD,7.4,False
32033,2022,Current Asthma,10.8,False
32510,2019,COPD,6.6,False
32510,2019,Current Asthma,9.0,False
32510,2020,COPD,6.6,False
32510,2020,Current Asthma,10.1,False
32510,2021,COPD,6.4,False
32510,2021,Current Asthma,9.9,False
32510,2022,COPD,6.4,False
32510,2022,Current Asthma,10.5,False
33001,2019,COPD,5.8,False
33001,2019,Current Asthma,10.2,False
33001,2020,COPD,5.9,False
33001,2020,Current Asthma,10.9,False
33001,2021,COPD,6.0,False
33001,2021,Current Asthma,11.2,False
33001,2022,COPD,5.7,False
33001,2022,Current Asthma,10.4,False
33005,2019,COPD,6.1,False
33005,2019,Current Asthma,10.6,False
33005,2020,COPD,5.8,False
33005,2020,Current Asthma,11.0,False
33005,2021,COPD,6.2,False
33005,2021,Current Asthma,11.4,False
33005,2022,COPD,5.7,False
33005,2022,Current Asthma,10.7,False
33007,2019,COPD,7.4,False
33007,2019,Current Asthma,10.7,False
33007,2020,COPD,7.1,False
33007,2020,Current Asthma,10.9,False
33007,2021,COPD,7.5,False
33007,2021,Current Asthma,11.4,False
33007,2022,COPD,7.1,False
33007,2022,Current Asthma,11.6,False
33009,2019,COPD,5.9,False
33009,2019,Current Asthma,10.1,False
33009,2020,COPD,5.5,False
33009,2020,Current Asthma,10.8,False
33009,2021,COPD,5.8,False
33009,2021,Current Asthma,10.7,False
33009,2022,COPD,5.3,False
33009,2022,Current Asthma,10.5,False
33011,2019,COPD,5.5,False
33011,2019,Current Asthma,10.7,False
33011,2020,COPD,5.1,False
33011,2020,Current Asthma,11.1,False
33011,2021,COPD,5.5,False
33011,2021,Current Asthma,11.6,False
33011,2022,COPD,4.9,False
33011,2022,Current Asthma,10.6,False
33013,2019,COPD,5.7,False
33013,2019,Current Asthma,10.1,False
33013,2020,COPD,5.3,False
33013,2020,Current Asthma,10.9,False
33013,2021,COPD,5.9,False
33013,2021,Current Asthma,11.4,False
33013,2022,COPD,5.3,False
33013,2022,Current Asthma,11.0,False
33015,2019,COPD,4.9,False
33015,2019,Current Asthma,9.5,False
33015,2020,COPD,4.9,False
33015,2020,Current Asthma,9.7,False
33015,2021,COPD,5.2,False
33015,2021,Current Asthma,10.2,False
33015,2022,COPD,4.6,False
33015,2022,Current Asthma,10.1,False
34001,2020,COPD,6.0,False
34001,2020,Current Asthma,10.2,False
34001,2021,COPD,5.9,False
34001,2021,Current Asthma,10.0,False
34001,2022,COPD,5.3,False
34001,2022,Current Asthma,9.5,False
34003,2020,COPD,3.9,False
34003,2020,Current Asthma,8.4,False
34003,2021,COPD,3.9,False
34003,2021,Current Asthma,8.2,False
34003,2022,COPD,3.6,False
34003,2022,Current Asthma,8.0,False
34007,2020,COPD,5.6,False
34007,2020,Current Asthma,10.2,False
34007,2021,COPD,5.6,False
34007,2021,Current Asthma,10.2,False
34007,2022,COPD,5.0,False
34007,2022,Current Asthma,9.7,False
34011,2020,COPD,7.0,False
34011,2020,Current Asthma,10.5,False
34011,2021,COPD,7.2,False
34011,2021,Current Asthma,10.5,False
34011,2022,COPD,6.6,False
34011,2022,Current Asthma,9.7,False
34013,2020,COPD,5.4,False
34013,2020,Current Asthma,10.7,False
34013,2021,COPD,5.5,False
34013,2021,Current Asthma,10.0,False
34013,2022,COPD,5.1,False
34013,2022,Current Asthma,9.8,False
34015,2020,COPD,5.2,False
34015,2020,Current Asthma,9.8,False
34015,2021,COPD,5.2,False
34015,2021,Current Asthma,9.9,False
34015,2022,COPD,4.7,False
34015,2022,Current Asthma,9.8,False
34017,2020,COPD,4.5,False
34017,2020,Current Asthma,8.7,False
34017,2021,COPD,4.4,False
34017,2021,Current Asthma,9.0,False
34017,2022,COPD,4.2,False
34017,2022,Current Asthma,8.4,False
34019,2020,COPD,4.2,False
34019,2020,Current Asthma,8.9,False
34019,2021,COPD,4.2,False
34019,2021,Current Asthma,8.9,False
34019,2022,COPD,3.8,False
34019,2022,Current Asthma,8.8,False
34021,2020,COPD,4.8,False
34021,2020,Current Asthma,9.5,False
34021,2021,COPD,4.8,False
34021,2021,Current Asthma,9.4,False
34021,2022,COPD,4.4,False
34021,2022,Current Asthma,8.9,False
34023,2020,COPD,4.3,False
34023,2020,Current Asthma,8.5,False
34023,2021,COPD,4.2,False
34023,2021,Current Asthma,8.7,False
34023,2022,COPD,3.9,False
34023,2022,Current Asthma,8.3,False
34025,2020,COPD,4.7,False
34025,2020,Current Asthma,9.1,False
34025,2021,COPD,4.5,False
34025,2021,Current Asthma,9.2,False
34025,2022,COPD,4.0,False
34025,2022,Current Asthma,8.9,False
34027,2020,COPD,3.9,False
34027,2020,Current Asthma,8.1,False
34027,2021,COPD,4.0,False
34027,2021,Current Asthma,8.7,False
34027,2022,COPD,3.5,False
34027,2022,Current Asthma,8.4,False
34029,2020,COPD,5.6,False
34029,2020,Current Asthma,10.4,False
34029,2021,COPD,5.8,False
34029,2021,Current Asthma,9.8,False
34029,2022,COPD,5.3,False
34029,2022,Current Asthma,9.4,False
34031,2020,COPD,5.4,False
34031,2020,Current Asthma,9.5,False
34031,2021,COPD,5.5,False
34031,2021,Current Asthma,9.4,False
34031,2022,COPD,5.2,False
34031,2022,Current Asthma,8.9,False
34039,2020,COPD,4.7,False
34039,2020,Current Asthma,9.1,False
34039,2021,COPD,4.7,False
34039,2021,Current Asthma,9.2,False
34039,2022,COPD,4.5,False
34039,2022,Current Asthma,9.0,False
34041,2020,COPD,5.2,False
34041,2020,Current Asthma,9.6,False
34041,2021,COPD,5.2,False
34041,2021,Current Asthma,9.5,False
34041,2022,COPD,4.7,False
34041,2022,Current Asthma,9.3,False
35001,2019,COPD,4.6,False
35001,2019,Current Asthma,9.0,False
35001,2020,COPD,4.8,False
35001,2020,Current Asthma,10.0,False
35001,2021,COPD,5.1,False
35001,2021,Current Asthma,10.8,False
35001,2022,COPD,4.9,False
35001,2022,Current Asthma,9.8,False
35015,2019,COPD,5.2,False
35015,2019,Current Asthma,8.8,False
35015,2020,COPD,5.3,False
35015,2020,Current Asthma,9.8,False
35015,2021,COPD,5.9,False
35015,2021,Current Asthma,10.4,False
35015,2022,COPD,5.5,False
35015,2022,Current Asthma,9.7,False
35025,2019,COPD,5.7,False
35025,2019,Current Asthma,9.2,False
35025,2020,COPD,5.8,False
35025,2020,Current Asthma,9.7,False
35025,2021,COPD,6.2,False
35025,2021,Current Asthma,10.5,False
35025,2022,COPD,6.3,False
35025,2022,Current Asthma,9.5,False
35029,2019,COPD,6.6,False
35029,2019,Current Asthma,9.3,False
35029,2020,COPD,6.9,False
35029,2020,Current Asthma,10.4,False
35029,2021,COPD,7.7,False
35029,2021,Current Asthma,11.0,False
35029,2022,COPD,7.8,False
35029,2022,Current Asthma,9.9,False
35039,2019,COPD,4.9,False
35039,2019,Current Asthma,8.7,False
35039,2020,COPD,5.2,False
35039,2020,Current Asthma,10.2,False
35039,2021,COPD,5.4,False
35039,2021,Current Asthma,10.5,False
35039,2022,COPD,5.5,False
35039,2022,Current Asthma,10.1,False
35043,2019,COPD,4.6,False
35043,2019,Current Asthma,8.7,False
35043,2020,COPD,4.7,False
35043,2020,Current Asthma,9.9,False
35043,2021,COPD,5.0,False
35043,2021,Current Asthma,10.3,False
35043,2022,COPD,4.6,False
35043,2022,Current Asthma,9.7,False
35045,2019,COPD,7.2,False
35045,2019,Current Asthma,9.9,False
35045,2020,COPD,7.0,False
35045,2020,Current Asthma,11.8,False
35045,2021,COPD,7.9,False
35045,2021,Current Asthma,12.7,False
35045,2022,COPD,8.1,False
35045,2022,Current Asthma,12.1,False
35049,2019,COPD,4.2,False
35049,2019,Current Asthma,8.0,False
35049,2020,COPD,4.3,False
35049,2020,Current Asthma,9.2,False
35049,2021,COPD,4.6,False
35049,2021,Current Asthma,10.0,False
35049,2022,COPD,4.5,False
35049,2022,Current Asthma,9.2,False
35055,2019,COPD,4.8,False
35055,2019,Current Asthma,8.6,False
35055,2020,COPD,4.9,False
35055,2020,Current Asthma,9.5,False
35055,2021,COPD,5.2,False
35055,2021,Current Asthma,10.1,False
35055,2022,COPD,4.9,False
35055,2022,Current Asthma,9.5,False
35061,2019,COPD,5.0,False
35061,2019,Current Asthma,8.7,False
35061,2020,COPD,5.3,False
35061,2020,Current Asthma,9.8,False
35061,2021,COPD,5.6,False
35061,2021,Current Asthma,10.6,False
35061,2022,COPD,5.6,False
35061,2022,Current Asthma,9.6,False
36001,2019,COPD,6.0,False
36001,2019,Current Asthma,9.8,False
36001,2020,COPD,5.4,False
36001,2020,Current Asthma,10.4,False
36001,2021,COPD,5.9,False
36001,2021,Current Asthma,11.2,False
36001,2022,COPD,5.2,False
36001,2022,Current Asthma,10.9,False
36005,2019,COPD,6.5,False
36005,2019,Current Asthma,10.8,False
36005,2020,COPD,6.4,False
36005,2020,Current Asthma,11.7,False
36005,2021,COPD,6.6,False
36005,2021,Current Asthma,12.1,False
36005,2022,COPD,6.4,False
36005,2022,Current Asthma,11.8,False
36013,2019,COPD,8.2,False
36013,2019,Current Asthma,10.5,False
36013,2020,COPD,7.4,False
36013,2020,Current Asthma,10.8,False
36013,2021,COPD,8.1,False
36013,2021,Current Asthma,12.0,False
36013,2022,COPD,7.1,False
36013,2022,Current Asthma,11.3,False
36027,2019,COPD,5.9,False
36027,2019,Current Asthma,9.7,False
36027,2020,COPD,5.2,False
36027,2020,Current Asthma,10.2,False
36027,2021,COPD,5.7,False
36027,2021,Current Asthma,10.9,False
36027,2022,COPD,4.9,False
36027,2022,Current Asthma,10.4,False
36029,2019,COPD,6.8,False
36029,2019,Current Asthma,10.4,False
36029,2020,COPD,6.0,False
36029,2020,Current Asthma,10.7,False
36029,2021,COPD,6.5,False
36029,2021,Current Asthma,11.8,False
36029,2022,COPD,5.8,False
36029,2022,Current Asthma,11.6,False
36031,2019,COPD,7.0,False
36031,2019,Current Asthma,10.0,False
36031,2020,COPD,6.2,False
36031,2020,Current Asthma,10.1,False
36031,2021,COPD,6.7,False
36031,2021,Current Asthma,11.4,False
36031,2022,COPD,6.2,False
36031,2022,Current Asthma,10.9,False
36043,2019,COPD,7.9,False
36043,2019,Current Asthma,10.8,False
36045,2019,COPD,7.8,False
36045,2019,Current Asthma,10.1,False
36045,2020,COPD,6.7,False
36045,2020,Current Asthma,10.1,False
36045,2021,COPD,7.3,False
36045,2021,Current Asthma,11.4,False
36045,2022,COPD,6.6,False
36045,2022,Current Asthma,11.3,False
36047,2019,COPD,5.8,False
36047,2019,Current Asthma,8.8,False
36047,2020,COPD,5.6,False
36047,2020,Current Asthma,10.2,False
36047,2021,COPD,5.5,False
36047,2021,Current Asthma,10.5,False
36047,2022,COPD,5.4,False
36047,2022,Current Asthma,10.4,False
36055,2019,COPD,6.3,False
36055,2019,Current Asthma,10.2,False
36055,2020,COPD,5.7,False
36055,2020,Current Asthma,10.7,False
36055,2021,COPD,6.0,False
36055,2021,Current Asthma,12.0,False
36055,2022,COPD,5.4,False
36055,2022,Current Asthma,11.0,False
36059,2019,COPD,4.7,False
36059,2019,Current Asthma,8.6,False
36059,2020,COPD,4.2,False
36059,2020,Current Asthma,8.7,False
36059,2021,COPD,4.3,False
36059,2021,Current Asthma,9.4,False
36059,2022,COPD,3.9,False
36059,2022,Current Asthma,9.6,False
36061,2019,COPD,4.5,False
36061,2019,Current Asthma,9.4,False
36061,2020,COPD,4.2,False
36061,2020,Current Asthma,9.3,False
36061,2021,COPD,4.4,False
36061,2021,Current Asthma,10.2,False
36061,2022,COPD,4.1,False
36061,2022,Current Asthma,9.6,False
36063,2019,COPD,7.6,False
36063,2019,Current Asthma,11.1,False
36063,2020,COPD,6.4,False
36063,2020,Current Asthma,10.6,False
36063,2021,COPD,7.3,False
36063,2021,Current Asthma,12.1,False
36063,2022,COPD,6.2,False
36063,2022,Current Asthma,11.4,False
36065,2019,COPD,7.7,False
36065,2019,Current Asthma,10.2,False
36065,2020,COPD,6.6,False
36065,2020,Current Asthma,10.5,False
36065,2021,COPD,7.5,False
36065,2021,Current Asthma,11.3,False
36065,2022,COPD,6.7,False
36065,2022,Current Asthma,11.1,False
36067,2019,COPD,6.7,False
36067,2019,Current Asthma,10.5,False
36067,2020,COPD,6.0,False
36067,2020,Current Asthma,10.4,False
36067,2021,COPD,6.6,False
36067,2021,Current Asthma,11.5,False
36067,2022,COPD,5.8,False
36067,2022,Current Asthma,11.4,False
36071,2019,COPD,5.8,False
36071,2019,Current Asthma,9.3,False
36071,2020,COPD,5.6,False
36071,2020,Current Asthma,10.6,False
36071,2021,COPD,6.3,False
36071,2021,Current Asthma,11.1,False
36071,2022,COPD,5.5,False
36071,2022,Current Asthma,10.5,False
36075,2019,COPD,8.4,False
36075,2019,Current Asthma,11.0,False
36075,2020,COPD,7.4,False
36075,2020,Current Asthma,11.0,False
36075,2021,COPD,8.0,False
36075,2021,Current Asthma,12.0,False
36075,2022,COPD,7.1,False
36075,2022,Current Asthma,11.4,False
36079,2019,COPD,5.1,False
36079,2019,Current Asthma,8.9,False
36079,2020,COPD,4.6,False
36079,2020,Current Asthma,9.6,False
36079,2021,COPD,5.0,False
36079,2021,Current Asthma,10.1,False
36079,2022,COPD,4.3,False
36079,2022,Current Asthma,9.9,False
36081,2019,COPD,5.2,False
36081,2019,Current Asthma,8.1,False
36081,2020,COPD,4.7,False
36081,2020,Current Asthma,9.0,False
36081,2021,COPD,4.7,False
36081,2021,Current Asthma,9.1,False
36081,2022,COPD,4.6,False
36081,2022,Current Asthma,8.9,False
36085,2019,COPD,5.7,False
36085,2019,Current Asthma,9.6,False
36085,2020,COPD,5.3,False
36085,2020,Current Asthma,9.3,False
36085,2021,COPD,5.7,False
36085,2021,Current Asthma,10.2,False
36085,2022,COPD,5.2,False
36085,2022,Current Asthma,10.2,False
36087,2019,COPD,5.7,False
36087,2019,Current Asthma,9.4,False
36087,2020,COPD,5.4,False
36087,2020,Current Asthma,10.0,False
36087,2021,COPD,5.9,False
36087,2021,Current Asthma,10.5,False
36087,2022,COPD,5.4,False
36087,2022,Current Asthma,10.6,False
36091,2019,COPD,5.7,False
36091,2019,Current Asthma,9.5,False
36091,2020,COPD,5.1,False
36091,2020,Current Asthma,9.9,False
36091,2021,COPD,5.5,False
36091,2021,Current Asthma,10.6,False
36091,2022,COPD,4.7,False
36091,2022,Current Asthma,10.4,False
36101,2019,COPD,8.0,False
36101,2019,Current Asthma,11.0,False
36101,2020,COPD,7.0,False
36101,2020,Current Asthma,10.8,False
36101,2021,COPD,7.3,False
36101,2021,Current Asthma,11.6,False
36101,2022,COPD,6.7,False
36101,2022,Current Asthma,11.2,False
36103,2019,COPD,5.3,False
36103,2019,Current Asthma,8.7,False
36103,2020,COPD,4.8,False
36103,2020,Current Asthma,9.6,False
36103,2021,COPD,5.1,False
36103,2021,Current Asthma,9.9,False
36103,2022,COPD,4.5,False
36103,2022,Current Asthma,10.2,False
36109,2019,COPD,6.2,False
36109,2019,Current Asthma,9.8,False
36109,2020,COPD,5.6,False
36109,2020,Current Asthma,10.0,False
36109,2021,COPD,5.8,False
36109,2021,Current Asthma,11.3,False
36109,2022,COPD,5.0,False
36109,2022,Current Asthma,10.6,False
36117,2019,COPD,7.4,False
36117,2019,Current Asthma,10.2,False
36117,2020,COPD,6.5,False
36117,2020,Current Asthma,10.4,False
36117,2021,COPD,6.7,False
36117,2021,Current Asthma,11.3,False
36117,2022,COPD,6.2,False
36117,2022,Current Asthma,11.2,False
36119,2019,COPD,4.8,False
36119,2019,Current Asthma,9.0,False
36119,2020,COPD,4.5,False
36119,2020,Current Asthma,9.3,False
36119,2021,COPD,4.5,False
36119,2021,Current Asthma,9.9,False
36119,2022,COPD,4.1,False
36119,2022,Current Asthma,9.3,False
37003,2019,COPD,8.1,False
37003,2019,Current Asthma,9.6,False
37003,2020,COPD,7.3,False
37003,2020,Current Asthma,9.4,False
37003,2021,COPD,7.2,False
37003,2021,Current Asthma,9.7,False
37003,2022,COPD,7.5,False
37003,2022,Current Asthma,10.9,False
37021,2019,COPD,6.5,False
37021,2019,Current Asthma,8.9,False
37021,2020,COPD,5.9,False
37021,2020,Current Asthma,8.9,False
37021,2021,COPD,5.9,False
37021,2021,Current Asthma,9.4,False
37021,2022,COPD,5.8,False
37021,2022,Current Asthma,10.4,False
37027,2019,COPD,8.7,False
37027,2019,Current Asthma,10.0,False
37027,2020,COPD,7.7,False
37027,2020,Current Asthma,9.7,False
37027,2021,COPD,7.9,False
37027,2021,Current Asthma,10.1,False
37027,2022,COPD,7.8,False
37027,2022,Current Asthma,11.1,False
37031,2019,COPD,6.7,False
37031,2019,Current Asthma,9.0,False
37031,2020,COPD,5.8,False
37031,2020,Current Asthma,9.0,False
37031,2021,COPD,6.2,False
37031,2021,Current Asthma,9.4,False
37031,2022,COPD,5.9,False
37031,2022,Current Asthma,10.6,False
37035,2019,COPD,7.2,False
37035,2019,Current Asthma,9.2,False
37035,2020,COPD,6.5,False
37035,2020,Current Asthma,9.3,False
37035,2021,COPD,6.8,False
37035,2021,Current Asthma,9.7,False
37035,2022,COPD,6.6,False
37035,2022,Current Asthma,10.7,False
37051,2019,COPD,7.0,False
37051,2019,Current Asthma,9.6,False
37051,2020,COPD,6.4,False
37051,2020,Current Asthma,10.1,False
37051,2021,COPD,6.6,False
37051,2021,Current Asthma,10.5,False
37051,2022,COPD,6.6,False
37051,2022,Current Asthma,11.5,False
37057,2019,COPD,8.1,False
37057,2019,Current Asthma,9.8,False
37057,2020,COPD,7.3,False
37057,2020,Current Asthma,9.4,False
37057,2021,COPD,7.3,False
37057,2021,Current Asthma,10.1,False
37057,2022,COPD,7.2,False
37057,2022,Current Asthma,11.1,False
37063,2019,COPD,5.6,False
37063,2019,Current Asthma,8.9,False
37063,2020,COPD,4.9,False
37063,2020,Current Asthma,9.4,False
37063,2021,COPD,5.2,False
37063,2021,Current Asthma,9.7,False
37063,2022,COPD,5.0,False
37063,2022,Current Asthma,10.8,False
37065,2019,COPD,8.9,False
37065,2019,Current Asthma,11.2,False
37065,2020,COPD,7.7,False
37065,2020,Current Asthma,11.0,False
37065,2021,COPD,8.1,False
37065,2021,Current Asthma,11.5,False
37065,2022,COPD,8.1,False
37065,2022,Current Asthma,12.6,False
37067,2019,COPD,6.6,False
37067,2019,Current Asthma,9.5,False
37067,2020,COPD,6.0,False
37067,2020,Current Asthma,9.2,False
37067,2021,COPD,6.3,False
37067,2021,Current Asthma,10.0,False
37067,2022,COPD,6.2,False
37067,2022,Current Asthma,11.1,False
37077,2019,COPD,7.3,False
37077,2019,Current Asthma,9.8,False
37077,2020,COPD,6.5,False
37077,2020,Current Asthma,9.7,False
37077,2021,COPD,6.9,False
37077,2021,Current Asthma,10.2,False
37077,2022,COPD,6.7,False
37077,2022,Current Asthma,11.3,False
37081,2019,COPD,6.5,False
37081,2019,Current Asthma,9.5,False
37081,2020,COPD,5.7,False
37081,2020,Current Asthma,9.3,False
37081,2021,COPD,5.9,False
37081,2021,Current Asthma,9.8,False
37081,2022,COPD,6.0,False
37081,2022,Current Asthma,11.2,False
37087,2019,COPD,7.3,False
37087,2019,Current Asthma,9.4,False
37087,2020,COPD,6.6,False
37087,2020,Current Asthma,9.4,False
37087,2021,COPD,6.9,False
37087,2021,Current Asthma,9.8,False
37087,2022,COPD,6.6,False
37087,2022,Current Asthma,10.8,False
37101,2019,COPD,6.9,False
37101,2019,Current Asthma,9.3,False
37101,2020,COPD,6.3,False
37101,2020,Current Asthma,9.3,False
37101,2021,COPD,6.5,False
37101,2021,Current Asthma,9.7,False
37101,2022,COPD,6.0,False
37101,2022,Current Asthma,10.7,False
37107,2019,COPD,8.8,False
37107,2019,Current Asthma,10.7,False
37107,2020,COPD,7.8,False
37107,2020,Current Asthma,10.8,False
37107,2021,COPD,8.6,False
37107,2021,Current Asthma,11.2,False
37107,2022,COPD,8.9,False
37107,2022,Current Asthma,12.3,False
37109,2019,COPD,7.0,False
37109,2019,Current Asthma,9.0,False
37109,2020,COPD,6.3,False
37109,2020,Current Asthma,9.1,False
37109,2021,COPD,6.5,False
37109,2021,Current Asthma,9.5,False
37109,2022,COPD,6.2,False
37109,2022,Current Asthma,10.6,False
37117,2019,COPD,8.5,False
37117,2019,Current Asthma,10.8,False
37117,2020,COPD,7.8,False
37117,2020,Current Asthma,10.6,False
37117,2021,COPD,8.1,False
37117,2021,Current Asthma,11.2,False
37117,2022,COPD,8.0,False
37117,2022,Current Asthma,12.2,False
37119,2019,COPD,5.4,False
