CountyFIPS,Year,DiseaseID,Disease_AdjPrev
23005,2021,1,5.2
23005,2021,2,11.0
23005,2022,1,5.1
23005,2022,2,12.0
23009,2019,1,7.1
23009,2019,2,10.3
23009,2020,1,6.6
23009,2020,2,10.5
23009,2021,1,6.4
23009,2021,2,11.2
23009,2022,1,6.2
23009,2022,2,12.3
23011,2019,1,7.8
23011,2019,2,10.6
23011,2020,1,7.5
23011,2020,2,11.0
23011,2021,1,7.3
23011,2021,2,11.8
23011,2022,1,7.3
23011,2022,2,12.6
23013,2019,1,7.1
23013,2019,2,10.4
23013,2021,1,6.5
23013,2021,2,11.1
23013,2022,1,6.3
23013,2022,2,12.1
23017,2019,1,8.6
23017,2019,2,11.4
23017,2020,1,8.4
23017,2020,2,12.0
23017,2021,1,8.3
23017,2021,2,12.0
23017,2022,1,8.2
23017,2022,2,13.6
23019,2019,1,8.2
23019,2019,2,11.7
23019,2020,1,7.9
23019,2020,2,11.8
23019,2021,1,7.5
23019,2021,2,12.6
23019,2022,1,7.3
23019,2022,2,13.4
23029,2019,1,9.4
23029,2019,2,11.5
23029,2020,1,9.1
23029,2020,2,12.0
23029,2021,1,9.0
23029,2021,2,12.1
23029,2022,1,8.4
23029,2022,2,13.5
23031,2019,1,6.8
23031,2019,2,11.1
23031,2020,1,6.3
23031,2020,2,10.5
23031,2021,1,6.3
23031,2021,2,11.4
23031,2022,1,6.2
23031,2022,2,12.8
24003,2019,1,5.2
24003,2019,2,8.6
24003,2020,1,4.7
24003,2020,2,9.2
24003,2021,1,4.7
24003,2021,2,9.1
24003,2022,1,4.6
24003,2022,2,10.0
24005,2019,1,5.6
24005,2019,2,9.6
24005,2020,1,5.0
24005,2020,2,10.0
24005,2021,1,5.0
24005,2021,2,9.9
24009,2019,1,5.5
24009,2019,2,9.2
24009,2020,1,5.1
24009,2020,2,9.7
24009,2021,1,5.0
24009,2021,2,9.8
24009,2022,1,5.0
24009,2022,2,10.5
24013,2019,1,5.4
24013,2019,2,8.5
24013,2020,1,5.0
24013,2020,2,9.0
24013,2021,1,5.0
24013,2021,2,9.6
24013,2022,1,5.0
24013,2022,2,10.1
24015,2019,1,6.8
24015,2019,2,9.3
24015,2020,1,6.3
24015,2020,2,9.7
24015,2021,1,6.3
24015,2021,2,10.4
24015,2022,1,6.6
24015,2022,2,10.5
24017,2019,1,5.6
24017,2019,2,9.8
24017,2020,1,4.9
24017,2020,2,10.4
24017,2021,1,5.0
24017,2021,2,10.0
24017,2022,1,5.0
24017,2022,2,10.7
24019,2019,1,7.4
24019,2019,2,10.7
24019,2020,1,7.2
24019,2020,2,10.9
24019,2021,1,6.8
24019,2021,2,11.0
24019,2022,1,7.7
24019,2022,2,11.7
24021,2019,1,5.1
24021,2019,2,8.6
24021,2020,1,4.8
24021,2020,2,9.5
24021,2021,1,4.6
24021,2021,2,9.4
24021,2022,1,4.6
24021,2022,2,9.5
24023,2019,1,7.6
24023,2019,2,9.9
24023,2020,1,6.9
24023,2020,2,10.1
24023,2021,1,6.9
24023,2021,2,10.3
24023,2022,1,7.1
24023,2022,2,11.3
24025,2019,1,5.6
24025,2019,2,8.8
24025,2020,1,5.3
24025,2020,2,9.8
24025,2021,1,5.1
24025,2021,2,10.0
24025,2022,1,5.2
24025,2022,2,10.2
24027,2019,1,3.8
24027,2019,2,7.7
24027,2020,1,3.6
24027,2020,2,8.4
24027,2021,1,3.5
24027,2021,2,8.7
24027,2022,1,3.5
24027,2022,2,9.1
24031,2019,1,3.9
24031,2019,2,8.1
24031,2020,1,3.8
24031,2020,2,8.3
24031,2021,1,3.5
24031,2021,2,8.6
24031,2022,1,3.8
24031,2022,2,9.2
24033,2019,1,4.7
24033,2019,2,8.8
24033,2020,1,4.5
24033,2020,2,9.9
24033,2021,1,4.5
24033,2021,2,10.6
24033,2022,1,5.0
24033,2022,2,11.5
24043,2019,1,7.4
24043,2019,2,10.1
24043,2020,1,6.6
24043,2020,2,10.5
24043,2021,1,7.1
24043,2021,2,10.9
24043,2022,1,7.2
24043,2022,2,10.8
24510,2019,1,7.0
24510,2019,2,11.8
24510,2020,1,6.4
24510,2020,2,11.6
24510,2021,1,6.3
24510,2021,2,12.2
25001,2019,1,5.1
25001,2019,2,10.3
25001,2020,1,4.6
25001,2020,2,10.6
25001,2021,1,5.1
25001,2021,2,10.8
25001,2022,1,4.9
25001,2022,2,11.8
25003,2019,1,6.0
25003,2019,2,10.3
25003,2020,1,5.6
25003,2020,2,11.1
25003,2021,1,6.1
25003,2021,2,11.2
25003,2022,1,5.9
25003,2022,2,12.2
25005,2019,1,6.5
25005,2019,2,10.5
25005,2020,1,6.1
25005,2020,2,11.7
25005,2021,1,6.9
25005,2021,2,12.0
25005,2022,1,6.5
25005,2022,2,12.7
25007,2019,1,5.2
25007,2019,2,9.7
25007,2020,1,4.8
25007,2020,2,10.6
25007,2021,1,5.3
25007,2021,2,10.9
25007,2022,1,4.9
25007,2022,2,11.7
25009,2019,1,4.9
25009,2019,2,8.9
25009,2020,1,4.9
25009,2020,2,11.0
25009,2021,1,5.4
25009,2021,2,11.0
25009,2022,1,5.3
25009,2022,2,11.5
25011,2019,1,5.8
25011,2019,2,9.7
25011,2020,1,5.4
25011,2020,2,10.9
25011,2021,1,6.0
25011,2021,2,11.4
25011,2022,1,6.0
25011,2022,2,12.0
25013,2019,1,6.1
25013,2019,2,10.6
25013,2020,1,6.0
25013,2020,2,11.6
25013,2021,1,6.7
25013,2021,2,12.1
25013,2022,1,6.7
25013,2022,2,12.8
25015,2019,1,5.4
25015,2019,2,10.0
25015,2020,1,4.9
25015,2020,2,10.6
25015,2021,1,5.5
25015,2021,2,11.1
25015,2022,1,5.2
25015,2022,2,12.1
25017,2019,1,4.2
25017,2019,2,9.0
25017,2020,1,3.9
25017,2020,2,9.7
25017,2021,1,4.3
25017,2021,2,9.9
25017,2022,1,4.1
25017,2022,2,11.1
25021,2019,1,4.4
25021,2019,2,9.1
25021,2020,1,4.0
25021,2020,2,9.9
25021,2021,1,4.5
25021,2021,2,10.1
25021,2022,1,4.2
25021,2022,2,10.8
25023,2019,1,5.3
25023,2019,2,10.1
25023,2020,1,4.8
25023,2020,2,10.5
25023,2021,1,5.4
25023,2021,2,11.3
25023,2022,1,5.3
25023,2022,2,12.1
25025,2019,1,4.9
25025,2019,2,10.3
25025,2020,1,4.9
25025,2020,2,11.2
25025,2021,1,5.5
25025,2021,2,11.0
25025,2022,1,5.3
25025,2022,2,11.4
25027,2019,1,5.3
25027,2019,2,10.4
25027,2020,1,5.2
25027,2020,2,10.6
25027,2021,1,5.7
25027,2021,2,11.7
25027,2022,1,5.5
25027,2022,2,12.1
26005,2019,1,7.3
26005,2019,2,10.2
26005,2020,1,6.6
26005,2020,2,10.7
26005,2021,1,6.7
26005,2021,2,11.0
26005,2022,1,6.8
26005,2022,2,11.1
26017,2019,1,8.1
26017,2019,2,10.9
26017,2020,1,7.6
26017,2020,2,11.1
26017,2021,1,7.3
26017,2021,2,11.4
26017,2022,1,7.5
26017,2022,2,11.6
26019,2019,1,7.1
26019,2019,2,10.4
26019,2020,1,6.4
26019,2020,2,10.7
26019,2021,1,6.3
26019,2021,2,10.7
26019,2022,1,6.5
26019,2022,2,11.3
26021,2019,1,7.8
26021,2019,2,10.8
26021,2020,1,7.1
26021,2020,2,11.2
26021,2021,1,7.0
26021,2021,2,11.2
26021,2022,1,7.4
26021,2022,2,11.9
26027,2019,1,7.8
26027,2019,2,10.7
26027,2020,1,7.1
26027,2020,2,11.2
26027,2021,1,7.2
26027,2021,2,11.1
26027,2022,1,7.6
26027,2022,2,11.8
26037,2019,1,6.6
26037,2019,2,10.2
26037,2020,1,5.9
26037,2020,2,10.5
26037,2021,1,5.8
26037,2021,2,10.6
26037,2022,1,6.1
26037,2022,2,11.3
26049,2019,1,8.6
26049,2019,2,11.9
26049,2020,1,7.6
26049,2020,2,12.0
26049,2021,1,7.7
26049,2021,2,11.8
26049,2022,1,8.0
26049,2022,2,12.4
26063,2019,1,8.4
26063,2019,2,10.8
26063,2020,1,7.8
26063,2020,2,11.2
26063,2021,1,7.5
26063,2021,2,11.1
26063,2022,1,7.9
26063,2022,2,11.7
26065,2019,1,7.1
26065,2019,2,11.0
26065,2020,1,6.3
26065,2020,2,10.8
26065,2021,1,6.4
26065,2021,2,11.5
26065,2022,1,6.7
26065,2022,2,11.6
26077,2019,1,6.8
26077,2019,2,10.8
26077,2020,1,6.3
26077,2020,2,11.1
26077,2021,1,6.3
26077,2021,2,11.1
26077,2022,1,6.6
26077,2022,2,11.5
26081,2019,1,6.5
26081,2019,2,10.1
26081,2020,1,6.0
26081,2020,2,10.5
26081,2021,1,5.9
26081,2021,2,10.4
26081,2022,1,6.0
26081,2022,2,11.0
26091,2019,1,7.6
26091,2019,2,10.6
26091,2020,1,7.0
26091,2020,2,11.0
26091,2021,1,7.0
26091,2021,2,11.0
26091,2022,1,7.2
26091,2022,2,11.4
26099,2019,1,7.5
26099,2019,2,10.9
26099,2020,1,6.5
26099,2020,2,11.4
26099,2021,1,6.7
26099,2021,2,11.2
26099,2022,1,6.9
26099,2022,2,11.4
26101,2019,1,8.0
26101,2019,2,10.6
26101,2021,1,7.1
26101,2021,2,10.8
26101,2022,1,7.6
26101,2022,2,11.6
26105,2019,1,8.0
26105,2019,2,10.7
26105,2020,1,7.5
26105,2020,2,11.1
26105,2021,1,7.2
26105,2021,2,11.1
26105,2022,1,7.6
26105,2022,2,11.6
26121,2019,1,8.2
26121,2019,2,11.3
26121,2020,1,7.4
26121,2020,2,11.5
26121,2021,1,7.3
26121,2021,2,11.3
26121,2022,1,7.8
26121,2022,2,12.2
26125,2019,1,5.5
26125,2019,2,9.8
26125,2020,1,5.0
26125,2020,2,10.1
26125,2021,1,4.7
26125,2021,2,10.2
26125,2022,1,5.0
26125,2022,2,10.6
26139,2019,1,6.3
26139,2019,2,10.1
26139,2020,1,5.9
26139,2020,2,10.3
26139,2021,1,5.6
26139,2021,2,10.2
26139,2022,1,5.8
26139,2022,2,11.0
26147,2019,1,8.0
26147,2019,2,10.8
26147,2020,1,7.2
26147,2020,2,11.2
26147,2021,1,7.1
26147,2021,2,11.2
26147,2022,1,7.4
26147,2022,2,11.7
26153,2019,1,9.1
26153,2019,2,11.4
26153,2020,1,8.2
26153,2020,2,11.7
26153,2021,1,8.1
26153,2021,2,11.6
26153,2022,1,8.5
26153,2022,2,12.3
26157,2019,1,8.7
26157,2019,2,10.8
26157,2020,1,7.8
26157,2020,2,11.1
26157,2021,1,7.9
26157,2021,2,11.1
26157,2022,1,8.1
26157,2022,2,11.7
26161,2019,1,5.6
26161,2019,2,9.6
26161,2020,1,5.0
26161,2020,2,11.4
26161,2021,1,5.0
26161,2021,2,10.3
26161,2022,1,5.3
26161,2022,2,10.7
26163,2019,1,8.4
26163,2019,2,11.8
26163,2020,1,7.4
26163,2020,2,13.0
26163,2021,1,7.9
26163,2021,2,12.2
26163,2022,1,8.1
26163,2022,2,12.4
26165,2019,1,8.9
26165,2019,2,11.2
26165,2020,1,7.7
26165,2020,2,11.3
26165,2021,1,7.6
26165,2021,2,11.1
26165,2022,1,8.3
26165,2022,2,11.9
27003,2019,1,4.6
27003,2019,2,8.4
27003,2020,1,4.4
27003,2020,2,9.2
27003,2021,1,4.7
27003,2021,2,9.5
27003,2022,1,4.6
27003,2022,2,9.9
27005,2019,1,5.7
27005,2019,2,9.3
27005,2020,1,5.4
27005,2020,2,9.3
27005,2021,1,5.6
27005,2021,2,9.9
27005,2022,1,5.6
27005,2022,2,10.3
27007,2019,1,6.4
27007,2019,2,10.1
27007,2020,1,6.1
27007,2020,2,10.2
27007,2021,1,6.1
27007,2021,2,10.6
27007,2022,1,6.3
27007,2022,2,11.3
27017,2019,1,5.6
27017,2019,2,9.3
27017,2020,1,5.4
27017,2020,2,9.3
27017,2021,1,5.5
27017,2021,2,9.8
27017,2022,1,5.4
27017,2022,2,10.6
27021,2019,1,6.1
27021,2019,2,9.9
27021,2020,1,5.8
27021,2020,2,9.4
27021,2021,1,5.9
27021,2021,2,10.0
27021,2022,1,5.9
27021,2022,2,10.6
27035,2019,1,5.6
27035,2019,2,9.2
27035,2020,1,5.1
27035,2020,2,8.9
27035,2021,1,5.4
27035,2021,2,9.8
27035,2022,1,5.2
27035,2022,2,10.5
27037,2019,1,3.9
27037,2019,2,8.3
27037,2020,1,3.9
27037,2020,2,8.8
27037,2021,1,4.0
27037,2021,2,9.1
27037,2022,1,4.0
27037,2022,2,9.8
27049,2019,1,5.0
27049,2019,2,9.0
27049,2020,1,4.8
27049,2020,2,8.8
27049,2021,1,5.1
27049,2021,2,9.6
27049,2022,1,5.1
27049,2022,2,10.1
27053,2019,1,4.0
27053,2019,2,8.3
27053,2020,1,3.6
27053,2020,2,9.0
27053,2021,1,3.9
27053,2021,2,9.3
27053,2022,1,4.0
27053,2022,2,9.6
27075,2019,1,5.1
27075,2019,2,9.0
27075,2020,1,4.8
27075,2020,2,9.0
27075,2021,1,5.1
27075,2021,2,9.4
27075,2022,1,5.4
27075,2022,2,10.1
27083,2019,1,5.6
27083,2019,2,9.2
27083,2020,1,5.2
27083,2020,2,9.0
27083,2021,1,5.4
27083,2021,2,9.5
27083,2022,1,5.3
27083,2022,2,10.1
27095,2019,1,6.2
27095,2019,2,9.7
27095,2020,1,5.9
27095,2020,2,9.3
27095,2021,1,6.1
27095,2021,2,10.1
27109,2019,1,4.2
27109,2019,2,8.7
27109,2020,1,4.1
27109,2020,2,9.0
27109,2021,1,4.2
27109,2021,2,9.3
27109,2022,1,4.2
27109,2022,2,9.8
27123,2019,1,4.8
27123,2019,2,9.2
27123,2020,1,4.5
27123,2020,2,8.7
27123,2021,1,4.5
27123,2021,2,9.4
27123,2022,1,4.8
27123,2022,2,10.1
27139,2019,1,4.1
27139,2019,2,8.3
27139,2020,1,3.9
27139,2020,2,8.4
27139,2021,1,3.9
27139,2021,2,9.1
27139,2022,1,4.0
27139,2022,2,9.5
27145,2019,1,5.3
27145,2019,2,9.1
27145,2020,1,5.2
27145,2020,2,8.9
27145,2021,1,5.4
27145,2021,2,9.5
27145,2022,1,5.4
27145,2022,2,10.3
27163,2019,1,3.8
27163,2019,2,8.4
27163,2020,1,3.8
27163,2020,2,8.5
27163,2021,1,3.8
27163,2021,2,8.7
27163,2022,1,3.8
27163,2022,2,9.3
27171,2019,1,4.5
27171,2019,2,8.4
27171,2020,1,4.3
27171,2020,2,8.7
27171,2021,1,4.5
27171,2021,2,9.1
27171,2022,1,4.4
27171,2022,2,10.0
28011,2019,1,9.0
28011,2019,2,11.8
28011,2020,1,8.1
28011,2020,2,11.2
28011,2021,1,8.9
28011,2021,2,11.8
28011,2022,1,9.4
28011,2022,2,11.2
28033,2019,1,5.9
28033,2019,2,9.3
28033,2020,1,5.7
28033,2020,2,9.4
28033,2021,1,5.9
28033,2021,2,9.8
28033,2022,1,5.8
28033,2022,2,9.6
28035,2019,1,7.7
28035,2019,2,10.5
28035,2020,1,7.2
28035,2020,2,10.2
28035,2021,1,7.5
28035,2021,2,10.7
28035,2022,1,7.5
28035,2022,2,10.0
28045,2019,1,7.4
28045,2019,2,9.5
28045,2020,1,6.4
28045,2020,2,9.1
28045,2021,1,7.1
28045,2021,2,9.8
28045,2022,1,6.9
28045,2022,2,9.4
28047,2019,1,7.2
28047,2019,2,9.9
28047,2020,1,6.7
28047,2020,2,9.3
28047,2021,1,7.0
28047,2021,2,10.0
28047,2022,1,7.0
28047,2022,2,9.7
28049,2019,1,6.7
28049,2019,2,10.7
28049,2020,1,6.2
28049,2020,2,10.2
28049,2021,1,6.7
28049,2021,2,11.1
28049,2022,1,7.0
28049,2022,2,10.6
28059,2019,1,6.6
28059,2019,2,9.4
28059,2020,1,6.5
28059,2020,2,9.4
28059,2021,1,6.7
28059,2021,2,9.9
28059,2022,1,6.7
28059,2022,2,9.5
28075,2019,1,7.7
28075,2019,2,10.3
28075,2020,1,7.3
28075,2020,2,10.0
28075,2021,1,7.8
28075,2021,2,10.7
28075,2022,1,8.2
28075,2022,2,10.4
28081,2019,1,6.9
28081,2019,2,9.7
28081,2020,1,6.2
28081,2020,2,9.8
28081,2021,1,6.5
28081,2021,2,10.2
28081,2022,1,6.6
28081,2022,2,9.8
29019,2019,1,6.8
29019,2019,2,9.6
29019,2020,1,6.5
29019,2020,2,9.7
29019,2021,1,6.4
29019,2021,2,9.7
29019,2022,1,6.3
29019,2022,2,10.3
29021,2019,1,8.5
29021,2019,2,10.0
29021,2020,1,8.2
29021,2020,2,9.7
29021,2021,1,8.5
29021,2021,2,10.0
29021,2022,1,8.2
29021,2022,2,10.9
29027,2019,1,7.7
29027,2019,2,10.1
29027,2020,1,7.3
29027,2020,2,9.7
29027,2021,1,7.4
29027,2021,2,9.7
29027,2022,1,7.3
29027,2022,2,10.6
29037,2019,1,7.0
29037,2019,2,10.1
29037,2020,1,6.5
29037,2020,2,9.4
29037,2021,1,6.7
29037,2021,2,9.6
29037,2022,1,6.2
29037,2022,2,10.2
29047,2019,1,6.2
29047,2019,2,9.6
29047,2020,1,6.2
29047,2020,2,9.6
29047,2021,1,6.1
29047,2021,2,9.5
29047,2022,1,5.8
29047,2022,2,10.3
29049,2019,1,7.3
29049,2019,2,9.6
29049,2020,1,7.1
29049,2020,2,9.3
29049,2021,1,7.5
29049,2021,2,9.5
29049,2022,1,7.1
29049,2022,2,10.5
29077,2019,1,7.8
29077,2019,2,9.8
29077,2020,1,7.5
29077,2020,2,9.6
29077,2021,1,7.5
29077,2021,2,9.8
29077,2022,1,7.3
29077,2022,2,10.8
29095,2019,1,7.3
29095,2019,2,10.7
29095,2020,1,6.8
29095,2020,2,9.9
29095,2021,1,6.8
29095,2021,2,10.1
29095,2022,1,6.7
29095,2022,2,10.5
29097,2019,1,8.2
29097,2019,2,10.2
29097,2020,1,8.4
29097,2020,2,9.7
29097,2021,1,8.7
29097,2021,2,10.5
29097,2022,1,8.4
29097,2022,2,10.8
29099,2019,1,7.3
29099,2019,2,9.5
29099,2020,1,7.2
29099,2020,2,9.6
29099,2021,1,7.1
29099,2021,2,9.4
29099,2022,1,6.8
29099,2022,2,10.5
29113,2019,1,7.9
29113,2019,2,10.0
29113,2020,1,7.6
29113,2020,2,9.7
29113,2021,1,7.4
29113,2021,2,9.7
29113,2022,1,7.1
29113,2022,2,10.6
29510,2019,1,7.4
29510,2019,2,10.5
29510,2020,1,6.9
29510,2020,2,10.6
29510,2021,1,7.3
29510,2021,2,10.4
30013,2019,1,6.5
30013,2019,2,10.6
30013,2020,1,6.3
30013,2020,2,11.0
30013,2021,1,6.2
30013,2021,2,10.4
30013,2022,1,6.5
30013,2022,2,12.4
30017,2022,1,6.2
30017,2022,2,11.2
30027,2019,1,6.3
30027,2019,2,10.0
30027,2020,1,6.0
30027,2020,2,10.1
30027,2021,1,6.1
30027,2021,2,10.1
30027,2022,1,6.5
30027,2022,2,11.3
30029,2019,1,5.8
30029,2019,2,9.6
30029,2020,1,5.7
30029,2020,2,9.9
30029,2021,1,5.5
30029,2021,2,10.2
30029,2022,1,5.7
30029,2022,2,10.8
30031,2019,1,4.8
30031,2019,2,9.0
30031,2020,1,4.6
30031,2020,2,9.2
30031,2021,1,4.6
30031,2021,2,9.6
30031,2022,1,4.8
30031,2022,2,10.7
30049,2019,1,5.2
30049,2019,2,9.4
30049,2020,1,5.3
30049,2020,2,10.1
30049,2021,1,5.0
30049,2021,2,9.8
30049,2022,1,5.2
30049,2022,2,11.3
30053,2019,1,7.3
30053,2019,2,10.4
30053,2020,1,7.3
30053,2020,2,10.6
30053,2021,1,7.3
30053,2021,2,10.7
30053,2022,1,7.6
30053,2022,2,11.8
30063,2019,1,5.4
30063,2019,2,9.2
30063,2020,1,5.2
30063,2020,2,10.0
30063,2021,1,5.1
30063,2021,2,10.2
30063,2022,1,5.2
30063,2022,2,10.8
30081,2019,1,6.2
30081,2019,2,9.9
30081,2020,1,5.9
30081,2020,2,10.1
30081,2021,1,5.8
30081,2021,2,9.9
30081,2022,1,5.6
30081,2022,2,10.7
30083,2019,1,5.5
30083,2019,2,9.2
30083,2020,1,5.5
30083,2020,2,10.0
30083,2021,1,5.6
30083,2021,2,9.9
30083,2022,1,5.5
30083,2022,2,10.8
30087,2019,1,7.3
30087,2019,2,10.8
30087,2020,1,7.4
30087,2020,2,11.4
30087,2021,1,7.5
30087,2021,2,11.8
30087,2022,1,8.1
30087,2022,2,13.0
30089,2019,1,7.8
30089,2019,2,10.7
30089,2020,1,7.5
30089,2020,2,10.7
30089,2021,1,7.5
30089,2021,2,10.7
30089,2022,1,7.5
30089,2022,2,11.4
30093,2019,1,6.7
30093,2019,2,10.6
30093,2020,1,6.4
30093,2020,2,10.3
30093,2021,1,6.5
30093,2021,2,10.3
30093,2022,1,6.6
30093,2022,2,11.2
30111,2019,1,5.5
30111,2019,2,9.9
30111,2020,1,5.6
30111,2020,2,10.8
30111,2021,1,5.6
30111,2021,2,10.3
30111,2022,1,5.6
30111,2022,2,10.8
31025,2019,1,5.1
31025,2019,2,8.1
31025,2020,1,4.9
31025,2020,2,8.2
31025,2021,1,5.3
31025,2021,2,8.7
31025,2022,1,5.1
31025,2022,2,9.2
31055,2019,1,5.1
31055,2019,2,8.5
31055,2020,1,4.6
31055,2020,2,8.3
31055,2021,1,5.1
31055,2021,2,8.8
31055,2022,1,5.2
31055,2022,2,8.7
31067,2021,1,6.4
31067,2021,2,8.8
31067,2022,1,6.4
31067,2022,2,9.6
31079,2020,1,5.7
31079,2020,2,8.6
31079,2021,1,5.7
31079,2021,2,8.6
31079,2022,1,6.1
31079,2022,2,8.8
31109,2019,1,4.9
31109,2019,2,8.4
31109,2020,1,4.6
31109,2020,2,8.2
31109,2021,1,5.0
31109,2021,2,8.6
31109,2022,1,5.3
31109,2022,2,9.2
31153,2019,1,4.2
31153,2019,2,7.5
31153,2020,1,4.1
31153,2020,2,7.8
31153,2021,1,4.3
31153,2021,2,8.0
31153,2022,1,4.4
31153,2022,2,8.6
31157,2020,1,5.5
31157,2020,2,8.7
31157,2021,1,5.5
31157,2021,2,8.7
31157,2022,1,6.1
31157,2022,2,9.3
31177,2022,1,4.9
31177,2022,2,9.0
32001,2019,1,7.1
32001,2019,2,9.4
32001,2020,1,7.0
32001,2020,2,10.3
32001,2021,1,6.7
32001,2021,2,10.2
32001,2022,1,6.9
32001,2022,2,11.3
32003,2019,1,6.4
32003,2019,2,8.9
32003,2020,1,6.3
32003,2020,2,10.3
32003,2021,1,6.4
32003,2021,2,9.6
32003,2022,1,6.3
32003,2022,2,10.1
32005,2019,1,5.8
32005,2019,2,8.8
32005,2020,1,5.6
32005,2020,2,10.0
32005,2021,1,5.7
32005,2021,2,9.5
32005,2022,1,5.5
32005,2022,2,10.3
32007,2019,1,6.5
32007,2019,2,9.0
32007,2020,1,6.8
32007,2020,2,10.2
32007,2021,1,6.9
32007,2021,2,10.1
32007,2022,1,6.9
32007,2022,2,10.6
32019,2019,1,7.3
32019,2019,2,9.6
32019,2020,1,7.3
32019,2020,2,10.7
32019,2021,1,7.0
32019,2021,2,10.1
32019,2022,1,6.8
32019,2022,2,10.9
32023,2019,1,8.2
32023,2019,2,10.1
32023,2020,1,7.9
32023,2020,2,10.7
32023,2021,1,7.8
32023,2021,2,10.4
32023,2022,1,7.8
32023,2022,2,11.4
32031,2019,1,5.9
32031,2019,2,9.7
32031,2020,1,5.9
32031,2020,2,9.8
32031,2021,1,6.1
32031,2021,2,9.9
32031,2022,1,5.8
32031,2022,2,10.4
32033,2019,1,7.3
32033,2019,2,9.0
32033,2020,1,7.2
32033,2020,2,10.0
32033,2021,1,6.9
32033,2021,2,9.6
32033,2022,1,7.4
32033,2022,2,10.8
32510,2019,1,6.6
32510,2019,2,9.0
32510,2020,1,6.6
32510,2020,2,10.1
32510,2021,1,6.4
32510,2021,2,9.9
32510,2022,1,6.4
32510,2022,2,10.5
33001,2019,1,5.8
33001,2019,2,10.2
33001,2020,1,5.9
33001,2020,2,10.9
33001,2021,1,6.0
33001,2021,2,11.2
33001,2022,1,5.7
33001,2022,2,10.4
33005,2019,1,6.1
33005,2019,2,10.6
33005,2020,1,5.8
33005,2020,2,11.0
33005,2021,1,6.2
33005,2021,2,11.4
33005,2022,1,5.7
33005,2022,2,10.7
33007,2019,1,7.4
33007,2019,2,10.7
33007,2020,1,7.1
33007,2020,2,10.9
33007,2021,1,7.5
33007,2021,2,11.4
33007,2022,1,7.1
33007,2022,2,11.6
33009,2019,1,5.9
33009,2019,2,10.1
33009,2020,1,5.5
33009,2020,2,10.8
33009,2021,1,5.8
33009,2021,2,10.7
33009,2022,1,5.3
33009,2022,2,10.5
33011,2019,1,5.5
33011,2019,2,10.7
33011,2020,1,5.1
33011,2020,2,11.1
33011,2021,1,5.5
33011,2021,2,11.6
33011,2022,1,4.9
33011,2022,2,10.6
33013,2019,1,5.7
33013,2019,2,10.1
33013,2020,1,5.3
33013,2020,2,10.9
33013,2021,1,5.9
33013,2021,2,11.4
33013,2022,1,5.3
33013,2022,2,11.0
33015,2019,1,4.9
33015,2019,2,9.5
33015,2020,1,4.9
33015,2020,2,9.7
33015,2021,1,5.2
33015,2021,2,10.2
33015,2022,1,4.6
33015,2022,2,10.1
34001,2020,1,6.0
34001,2020,2,10.2
34001,2021,1,5.9
34001,2021,2,10.0
34001,2022,1,5.3
34001,2022,2,9.5
34003,2020,1,3.9
34003,2020,2,8.4
34003,2021,1,3.9
34003,2021,2,8.2
34003,2022,1,3.6
34003,2022,2,8.0
34007,2020,1,5.6
34007,2020,2,10.2
34007,2021,1,5.6
34007,2021,2,10.2
34007,2022,1,5.0
34007,2022,2,9.7
34011,2020,1,7.0
34011,2020,2,10.5
34011,2021,1,7.2
34011,2021,2,10.5
34011,2022,1,6.6
34011,2022,2,9.7
34013,2020,1,5.4
34013,2020,2,10.7
34013,2021,1,5.5
34013,2021,2,10.0
34013,2022,1,5.1
34013,2022,2,9.8
34015,2020,1,5.2
34015,2020,2,9.8
34015,2021,1,5.2
34015,2021,2,9.9
34015,2022,1,4.7
34015,2022,2,9.8
34017,2020,1,4.5
34017,2020,2,8.7
34017,2021,1,4.4
34017,2021,2,9.0
34017,2022,1,4.2
34017,2022,2,8.4
34019,2020,1,4.2
34019,2020,2,8.9
34019,2021,1,4.2
34019,2021,2,8.9
34019,2022,1,3.8
34019,2022,2,8.8
34021,2020,1,4.8
34021,2020,2,9.5
34021,2021,1,4.8
34021,2021,2,9.4
34021,2022,1,4.4
34021,2022,2,8.9
34023,2020,1,4.3
34023,2020,2,8.5
34023,2021,1,4.2
34023,2021,2,8.7
34023,2022,1,3.9
34023,2022,2,8.3
34025,2020,1,4.7
34025,2020,2,9.1
34025,2021,1,4.5
34025,2021,2,9.2
34025,2022,1,4.0
34025,2022,2,8.9
34027,2020,1,3.9
34027,2020,2,8.1
34027,2021,1,4.0
34027,2021,2,8.7
34027,2022,1,3.5
34027,2022,2,8.4
34029,2020,1,5.6
34029,2020,2,10.4
34029,2021,1,5.8
34029,2021,2,9.8
34029,2022,1,5.3
34029,2022,2,9.4
34031,2020,1,5.4
34031,2020,2,9.5
34031,2021,1,5.5
34031,2021,2,9.4
34031,2022,1,5.2
34031,2022,2,8.9
34039,2020,1,4.7
34039,2020,2,9.1
34039,2021,1,4.7
34039,2021,2,9.2
34039,2022,1,4.5
34039,2022,2,9.0
34041,2020,1,5.2
34041,2020,2,9.6
34041,2021,1,5.2
34041,2021,2,9.5
34041,2022,1,4.7
34041,2022,2,9.3
35001,2019,1,4.6
35001,2019,2,9.0
35001,2020,1,4.8
35001,2020,2,10.0
35001,2021,1,5.1
35001,2021,2,10.8
35001,2022,1,4.9
35001,2022,2,9.8
